613	1.7224
614	1.0777
615	1.7644
616	1.0168
617	4.9287
618	1.2042
619	2.6645
620	2.3929
621	1.6513
622	2.7202
623	1.5044
624	3.6983
625	2.3175
626	2.9752
627	3.2919
628	1.9681
629	1.7227
630	2.2765
631	2.9126
632	2.0490
633	1.4730
634	1.9207
635	1.0646
636	1.2745
637	2.2579
638	1.4097
639	1.0477
640	2.9766
641	4.1230
642	2.4112
643	1.4862
644	1.1235
645	1.0983
646	2.3740
647	5.4569
648	1.6059
649	2.2921
650	4.4273
651	2.9217
652	2.0916
653	3.4762
654	3.2099
655	2.0966
656	1.5456
657	1.1391
658	8.9073
659	1.2407
660	1.0204
661	1.1492
662	1.5078
663	1.2044
664	1.5008
665	3.5821
666	1.0160
667	1.0018
668	1.6279
669	1.2610
670	1.1758
671	2.1829
672	1.3869
673	1.2520
674	1.8946
675	1.5124
676	1.3999
677	2.4152
678	1.5113
679	1.5341
680	1.5308
681	4.7739
682	2.3519
683	1.2573
684	1.1039
685	1.3965
686	1.1590
687	1.9560
688	1.9349
689	5.3093
690	2.7904
691	5.6907
692	2.8326
693	1.1584
694	4.5512
695	1.4622
696	4.1504
697	1.5668
698	1.4299
699	1.3900
700	1.9288
701	1.6179
702	1.0043
703	1.0060
704	1.0390
705	1.0024
706	1.1606
707	1.0060
708	2.2033
709	1.0157
710	3.3528
711	1.2751
712	2.3363
713	1.7594
714	1.8221
715	3.0277
716	2.3384
717	1.4473
718	2.5329
719	1.3895
720	1.1815
721	4.7168
722	2.2614
723	1.5593
724	3.1347
725	3.1670
726	2.7754
727	3.1830
728	2.9995
729	1.5510
730	3.6156
731	4.6988
732	1.8921
733	1.9177
734	1.0779
735	1.5731
736	1.6875
737	2.1156
738	2.0830
739	1.7565
740	2.2286
741	2.5369
742	2.3925
743	2.2657
744	2.2820
745	2.3789
746	1.6122
747	1.6478
748	2.6074
749	1.5493
750	1.3958
751	1.6316
752	4.6665
753	2.1719
754	1.9750
755	1.4838
756	1.7123
757	1.3726
758	8.3042
759	1.2363
760	2.1164
761	2.5956
762	1.6396
763	1.6566
764	1.8093
765	1.1441
766	3.3376
767	2.0149
768	1.7630
769	1.4523
770	1.8202
771	2.5438
772	3.1834
773	1.3660
774	10.8991
775	1.6300
776	1.0243
777	2.2417
778	1.7434
779	1.2987
780	1.2601
781	1.0442
782	1.8825
783	2.2483
784	1.4573
785	2.4887
786	3.1857
787	4.3037
788	2.9691
789	2.5511
790	1.2108
791	1.1142
792	2.4458
793	2.7257
794	1.3886
795	1.6192
796	2.3763
797	1.1745
798	1.3051
799	2.8090
800	1.3341
801	8.0774
802	1.2664
803	3.4557
804	2.0741
805	1.0023
806	2.0945
807	1.8189
808	4.8074
809	1.0134
810	1.5093
811	1.3499
812	1.7488
813	2.2078
814	3.2179
815	2.4925
816	2.1297
817	1.8287
818	1.0100
819	1.3197
820	1.0505
821	2.6983
822	1.9885
823	5.0875
824	2.1674
825	1.0274
826	1.5300
827	1.3113
828	1.0244
829	1.3118
830	3.0036
831	2.0032
832	1.8320
833	1.0220
834	1.0296
835	1.0069
836	1.0115
837	2.9237
838	2.6712
839	2.6910
840	4.4829
841	8.6839
842	1.9541
843	2.2338
844	2.2064
845	2.0638
846	2.1626
847	1.4446
848	1.7787
849	3.2156
850	2.0740
851	3.5774
852	7.8422
853	3.0267
854	2.1188
855	2.2169
856	3.1682
857	5.0075
858	7.1563
859	1.0077
860	1.3680
861	4.9831
862	2.0477
863	2.8136
864	1.6621
865	3.1994
866	1.7405
867	1.5656
868	11.9348
869	3.0276
870	5.4456
871	1.7659
872	1.0005
873	2.1956
874	4.2110
875	1.1320
876	1.4998
877	3.1495
878	1.3680
879	1.4444
880	3.8349
881	2.2963
882	1.1205
883	3.8802
884	1.7566
885	1.0403
886	1.0513
887	1.6934
888	1.2966
889	2.0111
890	3.0705
891	1.9128
892	3.2313
893	1.8969
894	1.5310
895	1.7411
896	2.0867
897	4.3591
898	1.9605
899	1.7329
900	3.2103
901	2.1240
902	1.5031
903	2.0321
904	4.6565
905	1.6935
906	8.4099
907	2.5773
908	2.0060
909	1.9275
910	1.4699
911	2.0504
912	1.3908
913	1.3548
914	1.7587
915	2.9898
916	1.9736
917	1.1454
918	1.3919
919	3.7200
920	1.4286
921	2.2532
922	5.2698
923	2.5587
924	2.1926
925	1.9687
926	4.7828
927	1.6747
928	3.4428
929	1.8274
930	1.1090
931	2.4064
932	3.8728
933	2.5944
934	2.7612
935	1.0163
936	2.0318
937	1.0620
938	3.1077
939	1.2289
940	1.1271
941	3.3845
942	1.4830
943	3.6343
944	2.6758
945	1.1611
946	3.1796
947	2.1808
948	2.4856
949	7.0887
950	1.2280
951	1.3682
952	5.1041
953	3.5787
954	1.5300
955	2.6352
956	1.7012
957	1.4090
958	2.5005
959	2.2959
960	2.8843
961	2.4281
962	2.6298
963	2.2112
964	1.9785
965	3.0293
966	4.1403
967	2.3827
968	2.6884
969	1.0292
970	5.9378
971	1.4140
972	2.3036
973	1.7850
974	2.6781
975	2.2547
976	2.5469
977	3.1068
978	3.4911
979	2.2027
980	4.7562
981	1.6142
982	2.4450
983	1.4926
984	2.1527
985	2.0645
986	1.5214
987	1.1615
988	1.8399
989	1.8368
990	5.4604
991	1.6430
992	2.2507
993	1.3192
994	1.1995
995	1.5413
996	1.5514
997	2.7547
998	1.6425
999	1.8241
1000	3.3495
1001	1.3498
1002	1.6100
1003	2.1802
1004	1.7588
1005	1.5483
1006	1.0207
1007	1.0726
1008	1.1821
1009	1.6600
1010	2.1941
1011	2.0195
1012	1.1525
1013	4.0124
1014	4.6203
1015	1.3583
1016	3.3444
1017	2.3804
1018	5.2579
1019	2.3744
1020	1.0661
1021	1.1350
1022	1.2283
1023	2.5397
1024	2.0929
1025	1.2477
1026	2.2436
1027	1.8258
1028	1.4808
1029	1.0389
1030	2.8099
1031	9.5105
1032	1.8541
1033	2.4591
1034	1.8211
1035	1.9485
1036	1.7355
1037	5.4110
1038	1.5765
1039	2.2489
1040	2.8048
1041	12.3902
1042	1.0786
1043	2.6769
1044	2.1050
1045	2.6048
1046	1.4448
1047	1.9224
1048	2.2438
1049	3.9392
1050	3.0908
1051	1.4821
1052	4.1956
1053	1.7676
1054	4.1351
1055	1.2935
1056	3.8565
1057	4.8073
1058	3.1837
1059	1.8765
1060	1.5285
1061	3.3791
1062	6.7444
1063	1.5368
1064	5.5366
1065	4.9472
1066	3.1461
1067	2.1422
1068	2.0858
1069	1.8931
1070	1.3026
1071	1.9847
1072	1.9079
1073	2.0202
1074	3.1054
1075	2.3792
1076	1.7057
1077	1.7645
1078	2.7780
1079	1.3921
1080	3.3410
1081	1.6522
1082	2.1504
1083	1.4795
1084	1.9644
1085	1.1250
1086	2.9915
1087	1.8656
1088	1.6902
1089	1.0673
1090	1.7603
1091	4.5251
1092	2.2446
1093	4.3586
1094	3.5270
1095	2.6149
1096	1.3284
1097	3.0467
1098	2.0482
1099	2.2886
1100	1.3756
1101	3.2810
1102	4.4225
1103	3.4970
1104	1.4034
1105	1.2582
1106	2.3863
1107	1.3216
1108	2.3597
1109	1.0130
1110	1.5959
1111	3.2455
1112	2.1812
1113	2.8912
1114	2.0071
1115	2.3816
1116	2.6708
1117	10.3801
1118	2.0302
1119	5.2982
1120	1.4163
1121	2.1868
1122	1.6523
1123	2.7143
1124	3.5586
1125	1.7261
1126	3.2504
1127	1.4086
1128	2.1581
1129	1.0177
1130	5.7153
1131	4.4115
1132	3.5951
1133	2.0157
1134	2.7378
1135	3.1778
1136	1.2540
1137	2.7197
1138	1.9431
1139	2.0128
1140	2.9777
1141	1.3283
1142	1.5279
1143	2.4906
1144	6.3087
1145	2.2510
1146	1.9647
1147	2.2142
1148	9.9765
1149	4.7758
1150	2.7325
1151	1.5354
1152	2.8475
1153	2.6729
1154	2.3712
1155	2.5470
1156	8.9339
1157	1.5742
1158	2.1254
1159	2.0999
1160	5.0849
1161	5.0077
1162	4.8293
1163	1.7898
1164	2.3474
1165	2.0162
1166	9.3185
1167	1.9682
1168	2.1573
1169	2.1648
1170	5.8282
1171	6.8208
1172	3.7000
1173	6.7286
1174	1.9644
1175	2.3129
1176	1.6823
1177	1.8846
1178	1.6480
1179	1.5599
1180	2.3358
1181	1.1916
1182	2.1834
1183	2.7867
1184	1.6566
1185	2.7753
1186	1.0171
1187	1.2276
1188	1.1739
1189	2.3015
1190	2.0929
1191	1.3801
1192	1.0781
1193	1.3864
1194	2.1902
1195	1.8558
1196	1.3323
1197	2.3563
1198	1.2785
1199	3.7687
1200	1.5548
1201	1.5179
1202	3.2819
1203	1.3844
1204	1.9184
1205	1.0304
1206	1.0139
1207	1.3140
1208	2.5931
1209	1.7279
1210	2.2636
1211	1.0066
1212	1.2112
1213	1.4010
1214	1.5909
1215	1.8384
1216	1.0098
1217	1.8395
1218	1.6083
1219	1.2916
1220	1.2557
1221	1.6403
1222	1.0763
1223	3.4191
1224	2.9286
1225	3.8972
1226	3.0156
1227	3.0884
1228	1.7187
1229	2.4272
1230	3.6391
1231	2.1411
1232	1.4879
1233	1.7121
1234	1.2014
1235	1.3428
1236	1.3157
1237	1.1064
1238	2.7300
1239	2.1410
1240	1.7967
1241	1.7357
1242	1.9552
1243	1.5140
1244	1.9753
1245	2.3268
1246	3.5603
1247	1.0528
1248	4.7640
1249	1.5678
1250	1.1595
1251	2.5566
1252	1.1848
1253	3.1536
1254	2.0515
1255	1.5224
1256	1.8500
1257	2.8063
1258	2.9037
1259	5.5428
1260	1.5932
1261	2.1601
1262	3.3894
1263	2.3815
1264	1.7362
1265	2.1279
1266	1.4058
1267	3.0484
1268	2.1287
1269	2.3141
1270	6.5443
1271	2.8339
1272	1.7754
1273	1.3440
1274	2.0561
1275	2.5897
1276	2.7163
1277	1.5795
1278	1.5406
1279	1.8570
1280	1.7509
1281	3.4169
1282	5.8202
1283	1.5713
1284	5.6110
1285	1.9099
1286	1.7528
1287	1.8932
1288	2.0981
1289	1.6295
1290	1.5286
1291	1.6142
1292	2.4260
1293	2.1405
1294	4.2503
1295	2.4568
1296	1.7075
1297	1.2837
1298	1.3027
1299	1.7408
1300	3.5376
1301	6.2244
1302	3.3561
1303	2.5176
1304	3.4686
1305	5.3345
1306	3.3902
1307	2.2065
1308	3.4944
1309	1.6769
1310	1.8694
1311	1.9475
1312	2.6567
1313	3.7850
1314	2.1750
1315	2.4432
1316	2.6223
1317	3.0622
1318	3.4087
1319	1.9357
1320	3.3622
1321	1.2057
1322	2.4988
1323	2.2946
1324	2.4695
1325	1.8183
1326	2.0086
1327	1.8164
1328	3.1235
1329	2.7208
1330	3.4162
1331	5.8844
1332	2.3836
1333	2.9043
1334	2.6426
1335	2.4407
1336	2.7475
1337	2.4015
1338	1.7933
1339	1.5640
1340	1.4916
1341	2.5111
1342	1.7589
1343	1.5861
1344	1.9466
1345	2.7709
1346	2.3319
1347	1.4646
1348	1.6580
1349	1.4247
1350	3.6506
1351	2.2264
1352	1.0369
1353	2.9042
1354	1.9623
1355	1.3833
1356	1.2134
1357	1.0371
1358	1.2285
1359	2.5704
1360	1.4961
1361	1.9829
1362	1.4117
1363	1.0208
1364	1.3148
1365	1.8258
1366	2.6961
1367	1.7179
1368	1.3942
1369	1.0083
1370	1.5359
1371	1.1500
1372	1.7190
1373	2.2005
1374	1.0022
1375	1.8655
1376	2.6743
1377	1.4405
1378	1.1291
1379	3.8051
1380	1.6708
1381	2.0004
1382	1.0185
1383	1.6413
1384	1.2976
1385	3.9311
1386	3.9247
1387	1.7563
1388	2.5845
1389	1.7861
1390	4.1664
1391	2.1621
1392	1.8003
1393	1.3507
1394	1.1269
1395	1.1205
1396	1.0088
1397	3.0860
1398	2.9775
1399	2.9627
1400	2.8770
1401	1.7996
1402	3.6252
1403	2.7436
1404	1.3426
1405	4.4737
1406	1.5436
1407	1.7968
1408	1.4765
1409	1.6127
1410	5.0000
1411	2.5446
1412	1.5532
1413	1.0559
1414	3.5487
1415	1.3683
1416	31.3260
1417	3.1535
1418	12.0141
1419	2.0192
1420	1.0954
1421	1.9425
1422	1.2194
1423	1.5798
1424	6.8644
1425	3.2821
1426	1.5691
1427	2.7466
1428	1.8090
1429	8.5849
1430	2.6445
1431	9.0956
1432	13.1864
1433	4.2940
1434	4.9399
1435	2.4641
1436	1.4078
1437	1.2677
1438	1.9231
1439	2.3577
1440	1.3353
1441	2.2334
1442	3.3613
1443	2.5782
1444	2.0135
1445	2.4805
1446	1.9406
1447	2.4018
1448	2.0470
1449	2.0193
1450	2.9108
1451	3.4190
1452	2.0984
1453	2.2802
1454	3.0033
1455	2.2524
1456	2.6176
1457	2.3411
1458	3.5767
1459	1.0532
1460	1.7817
1461	3.1622
1462	5.3833
1463	1.7027
1464	1.0448
1465	2.3617
1466	1.6382
1467	1.1639
1468	6.1769
1469	1.4501
1470	1.1493
1471	4.4078
1472	1.4918
1473	5.3296
1474	2.4388
1475	3.7017
1476	5.1133
1477	2.2174
1478	1.4974
1479	4.3683
1480	5.8062
1481	3.0626
1482	5.4096
1483	1.5731
1484	2.2343
1485	1.0092
1486	1.7829
1487	3.3066
1488	2.3774
1489	2.0786
1490	1.7712
1491	1.3972
1492	3.3709
1493	1.3790
1494	1.2202
1495	2.7045
1496	3.0814
1497	2.2085
1498	2.9381
1499	2.8602
1500	2.2588
1501	6.9231
1502	5.4717
1503	4.1128
1504	3.5279
1505	3.3950
1506	1.2758
1507	6.2087
1508	2.6522
1509	2.4669
1510	2.5390
1511	2.8829
1512	4.5980
1513	1.5288
1514	3.5081
1515	3.6511
1516	1.8782
1517	1.4223
1518	1.7207
1519	1.0002
1520	1.9367
1521	2.5263
1522	2.4760
1523	3.3966
1524	3.5098
1525	3.1121
1526	1.2775
1527	5.0432
1528	1.2938
1529	1.3653
1530	3.4600
1531	1.9405
1532	4.4467
1533	1.6483
1534	2.6914
1535	1.0100
1536	1.6685
1537	4.2551
1538	2.1773
1539	1.7645
1540	4.1494
1541	2.0464
1542	2.2588
1543	1.7782
1544	2.4745
1545	1.8911
1546	1.5475
1547	2.4875
1548	1.4104
1549	1.9451
1550	2.4030
1551	1.1640
1552	1.2912
1553	1.9078
1554	4.0321
1555	1.5479
1556	1.6111
1557	2.4060
1558	1.7743
1559	2.4477
1560	7.2890
1561	1.8307
1562	1.7905
1563	2.7368
1564	1.0761
1565	2.2285
1566	1.4704
1567	1.6303
1568	1.0132
1569	1.6733
1570	1.3411
1571	1.5005
1572	2.6982
1573	1.1967
1574	2.5094
1575	1.6362
1576	1.5785
1577	8.5046
1578	1.1578
1579	2.6812
1580	2.0640
1581	2.2499
1582	1.2318
1583	1.3257
1584	2.2899
1585	2.0560
1586	4.2184
1587	1.5928
1588	1.7429
1589	1.0632
1590	1.6062
1591	2.4471
1592	2.3467
1593	1.4734
1594	5.0253
1595	1.7886
1596	1.3406
1597	1.7028
1598	1.8066
1599	2.0173
1600	1.3387
1601	1.1221
1602	3.1339
1603	4.0254
1604	1.4490
1605	1.8171
1606	2.2242
1607	1.7446
1608	1.5759
1609	1.4277
1610	2.2398
1611	1.8579
1612	2.0457
1613	1.1434
1614	1.6747
1615	1.8661
1616	1.5253
1617	2.2120
1618	1.1215
1619	1.7381
1620	3.1725
1621	7.3474
1622	1.7156
1623	1.1176
1624	2.2674
1625	1.9028
1626	4.0609
1627	3.0677
1628	1.1776
1629	4.8983
1630	1.9342
1631	3.7560
1632	1.9041
1633	2.7097
1634	1.2917
1635	1.0048
1636	2.2497
1637	5.6248
1638	1.0002
1639	1.7428
1640	2.5864
1641	2.5612
1642	1.9462
1643	1.9309
1644	1.8091
1645	1.9670
1646	2.2426
1647	3.1910
1648	2.2996
1649	3.0716
1650	1.9104
1651	1.0074
1652	3.1917
1653	1.5466
1654	1.3657
1655	1.3154
1656	1.0001
1657	1.9636
1658	1.1244
1659	1.8531
1660	1.6980
1661	2.4076
1662	1.0225
1663	1.2728
1664	2.1891
1665	2.9092
1666	1.0002
1667	1.2051
1668	1.0442
1669	2.2022
1670	1.8621
1671	3.9718
1672	1.7250
1673	1.5595
1674	1.0233
1675	2.2662
1676	1.0647
1677	1.7965
1678	2.9381
1679	1.5936
1680	2.3524
1681	3.3390
1682	1.0236
1683	4.5824
1684	2.2585
1685	1.7854
1686	1.0428
1687	1.2686
1688	1.0583
1689	1.8458
1690	1.6613
1691	1.1565
1692	1.8695
1693	2.2886
1694	3.4327
1695	2.9824
1696	1.0160
1697	1.2373
1698	2.2491
1699	1.9639
1700	1.2032
1701	1.2121
1702	1.0100
1703	1.7065
1704	1.4346
1705	3.7714
1706	2.0180
1707	1.3637
1708	1.2864
1709	1.0124
1710	2.9847
1711	1.0397
1712	2.0826
1713	2.4385
1714	4.7177
1715	2.5420
1716	1.5289
1717	1.7533
1718	1.0002
1719	3.2664
1720	1.0130
1721	1.9993
1722	1.8138
1723	1.3636
1724	1.7028
1725	2.4484
1726	207.7781
1727	2.8169
1728	1.5605
1729	1.0227
1730	2.8194
1731	1.6535
1732	2.2229
1733	2.6293
1734	1.0001
1735	1.2938
1736	2.3278
1737	2.0046
1738	1.9314
1739	1.0202
1740	1.4091
1741	1.6161
1742	3.0782
1743	3.2833
1744	1.0227
1745	2.6669
1746	5.3431
1747	3.4079
1748	2.4267
1749	1.7199
1750	2.9873
1751	3.0657
1752	5.6837
1753	4.4116
1754	2.7778
1755	2.4237
1756	3.6818
1757	1.4190
1758	3.9805
1759	1.0002
1760	2.7191
1761	5.1255
1762	3.1177
1763	2.1078
1764	1.8190
1765	4.7975
1766	2.5645
1767	8.1809
1768	2.3014
1769	3.5738
1770	1.8344
1771	2.5377
1772	4.3120
1773	3.1485
1774	2.2535
1775	1.8777
1776	7.3004
1777	2.3842
1778	3.8582
1779	1.0644
1780	1.1022
1781	1.5524
1782	2.1092
1783	3.8991
1784	1.5849
1785	1.0002
1786	4.2153
1787	2.7037
1788	3.3654
1789	4.9967
1790	4.0729
1791	3.7036
1792	3.2891
1793	1.7332
1794	2.9784
1795	3.1297
1796	3.7270
1797	3.1583
1798	5.2752
1799	1.9667
1800	2.2432
1801	5.4225
1802	1.2114
1803	2.4943
1804	1.0004
1805	2.0722
1806	2.8370
1807	2.5642
1808	1.3582
1809	1.5828
1810	2.3883
1811	1.2923
1812	1.4513
1813	2.7871
1814	1.8230
1815	1.2948
1816	2.0448
1817	1.0265
1818	1.4758
1819	1.6338
1820	1.4528
1821	1.3460
1822	1.4530
1823	1.9924
1824	1.0085
1825	1.2179
1826	1.5702
1827	1.9772
1828	1.6023
1829	1.7287
1830	5.2372
1831	1.5354
1832	1.9721
1833	1.0233
1834	2.7048
1835	1.0303
1836	5.9092
1837	1.3673
1838	1.2898
1839	1.5053
1840	1.0408
1841	1.7431
1842	2.1604
1843	3.1886
1844	1.3827
1845	1.6208
1846	2.0055
1847	1.2597
1848	1.5097
1849	2.0938
1850	3.3617
1851	1.8160
1852	5.0393
1853	1.3542
1854	1.4543
1855	1.4144
1856	3.0254
1857	3.1860
1858	1.0989
1859	2.7227
1860	1.8818
1861	1.6669
1862	2.5359
1863	1.4037
1864	2.3064
1865	1.4622
1866	2.1452
1867	2.7226
1868	1.0105
1869	1.1484
1870	1.0882
1871	1.2439
1872	1.1850
1873	3.0971
1874	1.0080
